emp_no,first_name,last_name,title,from_date,salary
71913,Tooru,Feinberg,Technique Leader,1988-11-19,59759
15993,Yoshimitsu,Peir,Senior Engineer,1988-11-19,45611
445251,Ingemar,Terekhov,Technique Leader,1988-11-19,40000
35963,Vincent,Schlenzig,Engineer,1988-11-19,43587
206815,Insup,Frolund,Senior Staff,1988-11-19,76749
85278,Kamakshi,Karnin,Senior Engineer,1988-11-19,40000
416726,Kousuke,Dichev,Senior Staff,1988-11-18,47782
246144,Siddarth,Parfitt,Engineer,1988-11-18,44823
495053,Yongdong,Hatcliff,Staff,1988-11-18,79727
482160,Kamakshi,Kumaresan,Senior Engineer,1988-11-18,56407
439877,Wojceich,Emiris,Senior Staff,1988-11-18,40000
402879,Kendra,Stiles,Technique Leader,1988-11-18,40000
52932,Carrsten,Lorin,Senior Engineer,1988-11-17,62236
84295,Hercules,Himler,Engineer,1988-11-17,42439
64960,Chinho,Gonthier,Technique Leader,1988-11-17,63785
225967,Arne,Legleitner,Engineer,1988-11-17,45794
230047,Yucai,Jullig,Senior Staff,1988-11-17,51291
204524,Mahendra,Schreiter,Senior Engineer,1988-11-17,40000
407437,Mabo,Farrag,Senior Staff,1988-11-17,40000
201190,Zdislav,Melski,Technique Leader,1988-11-17,52202
246498,Matt,Herber,Technique Leader,1988-11-16,51937
87711,Willard,Dulay,Staff,1988-11-16,73147
213958,Bingning,Kossowski,Senior Staff,1988-11-16,40000
58637,Mohamadou,Peck,Senior Engineer,1988-11-15,67584
409633,Jaana,Kroon,Engineer,1988-11-15,40000
299004,Kokou,Monkewich,Senior Engineer,1988-11-14,51449
12070,Ger,Shokrollahi,Technique Leader,1988-11-14,50233
402163,Alejandro,Sankaranarayanan,Senior Engineer,1988-11-14,76506
244607,Manton,Fetvedt,Senior Staff,1988-11-14,40000
231243,Abdelghani,Birta,Senior Staff,1988-11-14,40000
105204,Ennio,Schaad,Senior Staff,1988-11-14,52936
206287,Visit,Valette,Staff,1988-11-13,90845
417612,Karsten,Linares,Staff,1988-11-13,40581
40028,Wuxu,Hofman,Technique Leader,1988-11-13,51480
255373,Sajjad,Hatcliff,Engineer,1988-11-13,68315
30994,Pranay,Alpin,Assistant Engineer,1988-11-13,64380
492376,Fuqing,Pagter,Senior Engineer,1988-11-13,40000
438330,Dinkar,Naumovich,Senior Engineer,1988-11-12,40000
488360,Roselyn,Fioravanti,Senior Staff,1988-11-12,80839
80955,Marc,Fioravanti,Senior Staff,1988-11-12,40000
463850,Candida,Segond,Technique Leader,1988-11-12,40000
79031,Morris,Arlazarov,Senior Engineer,1988-11-12,40000
432920,Samphel,Dechter,Senior Staff,1988-11-12,58213
59029,Krassimir,Cmelik,Senior Staff,1988-11-12,48042
227445,Maris,Reinhard,Technique Leader,1988-11-11,55884
475234,Roded,Doering,Staff,1988-11-11,61781
295562,Shih,Heping,Senior Engineer,1988-11-11,60282
68780,Berni,Itschner,Technique Leader,1988-11-11,40000
473947,Van,Alencar,Senior Engineer,1988-11-10,48552
246236,Muzhong,Sudkamp,Senior Staff,1988-11-10,71936
106588,Edwin,Leaver,Senior Engineer,1988-11-10,41806
410108,Unal,Ratzlaff,Senior Engineer,1988-11-10,40000
277660,Mostafa,Ishibashi,Senior Staff,1988-11-10,40000
92112,Isamu,Felder,Engineer,1988-11-10,40000
99860,Mitchel,Homond,Technique Leader,1988-11-09,49331
421723,Ymte,Olano,Senior Staff,1988-11-09,40000
471765,Richara,Murtha,Engineer,1988-11-09,40000
435313,Fun,Vitiello,Senior Staff,1988-11-09,48857
486522,Uinam,Rahimi,Senior Engineer,1988-11-09,40000
67029,Sorina,Heydon,Senior Staff,1988-11-09,50518
215693,Hidefumi,Emmart,Technique Leader,1988-11-08,43705
104783,Lech,Mullainathan,Senior Staff,1988-11-08,46818
107325,Demin,Sherertz,Staff,1988-11-08,72170
463661,Minghong,Janocha,Senior Staff,1988-11-08,71590
280356,Moriyoshi,Masada,Engineer,1988-11-08,57042
467748,Prodip,Lowrie,Engineer,1988-11-07,40000
281458,Niranjan,Biron,Senior Staff,1988-11-07,83954
46824,Almudena,Kropp,Staff,1988-11-07,40000
258633,Annemarie,Feldhoffer,Engineer,1988-11-07,40000
14236,Xuedong,Angiulli,Senior Staff,1988-11-07,40000
479717,Moheb,Tzvieli,Senior Engineer,1988-11-07,62016
289872,Tesuya,Luga,Engineer,1988-11-07,46072
201564,Kazuhide,Angelov,Senior Engineer,1988-11-07,40000
220632,Arnd,Thebaut,Engineer,1988-11-06,40000
239153,Sanjoy,Lorcy,Senior Staff,1988-11-06,40000
74921,Holgard,Rehfuss,Senior Engineer,1988-11-06,67629
21566,Angel,Demos,Senior Staff,1988-11-06,61752
290886,Haldun,Baaz,Staff,1988-11-06,40264
459652,Huican,Emiris,Staff,1988-11-05,40000
247329,Syozo,Boyle,Senior Engineer,1988-11-04,51021
431965,Gianluca,Melton,Senior Staff,1988-11-04,88347
51561,Marsha,Docker,Senior Engineer,1988-11-04,40000
83937,Lunjin,Munro,Engineer,1988-11-04,63051
41553,Tokuyasu,Peltason,Senior Engineer,1988-11-04,58051
461703,Toshimi,Raczkowsky,Staff,1988-11-04,98673
429663,Yefim,Luks,Engineer,1988-11-03,40000
487502,Owen,Peris,Senior Engineer,1988-11-03,40000
33085,Kristinn,Jullig,Senior Engineer,1988-11-03,53869
429321,Lihong,Matzel,Technique Leader,1988-11-03,40000
472250,Roded,Maierhofer,Senior Engineer,1988-11-03,45767
271403,Baocai,Kuzuoka,Senior Staff,1988-11-02,94810
223305,Manohar,Deville,Senior Engineer,1988-11-02,40000
270922,Aram,Rouquie,Senior Engineer,1988-11-02,82096
63743,Shugo,Muntz,Senior Staff,1988-11-02,55294
494927,Wojceich,Rosay,Senior Engineer,1988-11-01,40000
41519,Domenick,Garigliano,Senior Engineer,1988-11-01,50101
431798,Masanao,Middleton,Technique Leader,1988-11-01,42011
249646,Alper,Boudaillier,Senior Engineer,1988-11-01,49232
492638,Shaowen,Chinin,Technique Leader,1988-11-01,51867
438144,Martial,Suri,Senior Staff,1988-11-01,56806
63675,Kazuhira,Heijenga,Senior Engineer,1988-10-31,40000
108223,Henk,Cangellaris,Technique Leader,1988-10-31,55782
422033,Basim,Butterworth,Senior Staff,1988-10-31,40000
10305,Hirochika,Piancastelli,Engineer,1988-10-31,52550
224037,Sham,Sidhu,Staff,1988-10-31,58059
76144,Khue,Clemencon,Technique Leader,1988-10-31,40000
475654,Fumiyo,Tibblin,Senior Engineer,1988-10-31,40000
413288,Kenton,Ramras,Senior Staff,1988-10-30,59684
80852,Yannis,Randt,Technique Leader,1988-10-30,66650
267320,Haldun,Genther,Technique Leader,1988-10-30,40000
439687,Alejandra,Schlumberger,Technique Leader,1988-10-30,40000
427152,Arunachalam,Lung,Staff,1988-10-30,57841
249642,Yonghong,dAstous,Senior Engineer,1988-10-30,59298
39100,Mokhtar,Riefers,Staff,1988-10-30,70969
243084,Lech,Pavlopoulou,Senior Staff,1988-10-30,45238
19134,Seongbin,Bakhtari,Senior Staff,1988-10-29,89672
430800,Deborah,Falco,Senior Engineer,1988-10-29,46938
240950,Demos,Kleiser,Senior Engineer,1988-10-29,40000
38951,Terresa,Rijckaert,Senior Staff,1988-10-29,71348
256728,Sajjan,Huxford,Senior Staff,1988-10-29,64478
231952,Carrsten,Docker,Senior Engineer,1988-10-29,52909
21615,Shirish,Morrey,Technique Leader,1988-10-28,79062
80215,Ranga,Ranon,Senior Engineer,1988-10-28,53247
411348,Georgi,Falster,Senior Staff,1988-10-28,40000
496150,Dmitry,Marrakchi,Senior Staff,1988-10-28,56737
17582,Kauko,Spieker,Senior Engineer,1988-10-28,44397
483233,Alexius,Copas,Staff,1988-10-28,42392
249819,Suvo,Farrag,Technique Leader,1988-10-27,40000
106560,Tsuneo,Baar,Technique Leader,1988-10-27,40000
237348,Dhritiman,Imataki,Senior Staff,1988-10-27,40000
452233,Shigenori,Toyoshima,Staff,1988-10-27,76078
102028,Yunming,Thiran,Senior Engineer,1988-10-27,63152
492067,Zito,Eppinger,Technique Leader,1988-10-26,68483
279785,Hatsukazu,Desikan,Engineer,1988-10-26,44938
256280,Otmar,Terkki,Engineer,1988-10-25,40000
409048,Keung,Carrere,Senior Engineer,1988-10-25,43168
234777,Hitofumi,Badache,Staff,1988-10-25,62306
49930,Girolamo,Conte,Senior Staff,1988-10-25,73438
422588,Abdelghani,Gimarc,Senior Engineer,1988-10-25,40000
209364,Manibrata,Casperson,Senior Engineer,1988-10-25,40000
286953,Josyula,Genther,Engineer,1988-10-24,40000
238797,Filipp,Akaboshi,Senior Staff,1988-10-24,80551
22740,Koichi,Gelosh,Senior Engineer,1988-10-24,49686
14600,Jayson,Cairo,Senior Staff,1988-10-24,41352
239859,Adam,Keirsey,Senior Staff,1988-10-24,75225
255590,Yongmin,Kaelbling,Senior Staff,1988-10-24,40000
298908,Nahla,Leijenhorst,Senior Staff,1988-10-23,40000
91032,Karsten,Tetzlaff,Staff,1988-10-23,40000
55977,Aram,Wynblatt,Staff,1988-10-23,82563
77002,Aran,Ratnakar,Senior Engineer,1988-10-23,55048
459287,Premsyl,Ranta,Technique Leader,1988-10-23,49306
408137,Sakthirel,Rousseau,Senior Engineer,1988-10-23,62958
296963,Kellie,Gopalakrishnan,Senior Engineer,1988-10-23,47595
481518,Panayotis,Duclos,Technique Leader,1988-10-22,44214
95798,Berry,Stemann,Technique Leader,1988-10-22,50007
223081,Nalini,Rusterholz,Senior Engineer,1988-10-22,40000
474729,Wuxu,Morrin,Senior Engineer,1988-10-22,40000
428172,Genevieve,Murthy,Technique Leader,1988-10-22,47648
487688,Candida,Rathonyi,Senior Engineer,1988-10-21,44446
32197,Claude,Highland,Senior Staff,1988-10-21,64708
259424,Barun,Dayana,Senior Staff,1988-10-21,58489
239188,Sanjeeva,Lunn,Senior Staff,1988-10-21,40000
462206,Sumant,Antonakopoulos,Senior Staff,1988-10-21,40000
230883,Pradeep,Kawashima,Senior Staff,1988-10-20,44783
272439,Luigi,Radwan,Technique Leader,1988-10-20,50170
67853,King,Perl,Technique Leader,1988-10-20,40000
212295,Shahid,Lukaszewicz,Senior Engineer,1988-10-20,58712
244628,Doowon,Trogemann,Engineer,1988-10-19,63423
44965,Tetsurou,Suppi,Senior Engineer,1988-10-19,58994
468624,Nalini,Beznosov,Senior Staff,1988-10-19,88177
75529,Behnaam,Loncour,Senior Staff,1988-10-19,57678
275719,Licheng,Nollmann,Senior Staff,1988-10-19,40000
420922,Peer,Schwartzburd,Senior Staff,1988-10-19,78303
276768,Barry,Chinal,Staff,1988-10-19,74703
95703,Goh,Mateescu,Engineer,1988-10-19,61884
482806,Ebru,Kaminger,Senior Engineer,1988-10-18,60094
20259,Yannik,Bratten,Senior Engineer,1988-10-18,48386
100513,Kenroku,Walston,Senior Staff,1988-10-18,90416
29797,Selwyn,Krzyzanowski,Technique Leader,1988-10-18,40000
207162,Yucai,Kruskal,Senior Staff,1988-10-18,40000
263792,Brigham,Merel,Senior Engineer,1988-10-18,40000
13769,Yakichi,Trogemann,Senior Staff,1988-10-18,61025
107996,Licheng,Nitta,Senior Staff,1988-10-18,77034
489904,Renny,Gecseg,Technique Leader,1988-10-17,40000
111692,Tonny,Butterworth,Staff,1988-10-17,40000
108019,Mamdouh,Eickenmeyer,Engineer,1988-10-17,49942
214716,Hironobu,Makrucki,Senior Staff,1988-10-17,69425
46159,Barun,Grabner,Senior Staff,1988-10-17,40736
418671,Xiaoshan,Calkin,Senior Staff,1988-10-17,62129
244750,Gaurav,Kamble,Technique Leader,1988-10-17,40000
273240,Cordelia,Brendel,Senior Staff,1988-10-16,40000
47177,Harjit,Thimonier,Staff,1988-10-16,91946
215855,Fan,Snedden,Senior Engineer,1988-10-16,56353
435587,Mohua,Narahari,Technique Leader,1988-10-16,43835
24519,Berry,Vasanthakumar,Staff,1988-10-15,43513
444501,Mostafa,Bernick,Technique Leader,1988-10-15,40000
219485,Premsyl,Asrin,Technique Leader,1988-10-15,47855
75797,Djelloul,Yetim,Staff,1988-10-15,41515
449596,Shigeu,Ernst,Senior Staff,1988-10-15,62252
465658,Phule,Zlotek,Senior Engineer,1988-10-15,62451
247322,Samphel,Biran,Senior Staff,1988-10-15,41757
447399,Brewster,Murrill,Senior Engineer,1988-10-15,46768
422950,Sampalli,Uhrik,Senior Staff,1988-10-15,52871
61087,Tuval,Hainaut,Senior Engineer,1988-10-14,40000
267891,Rafail,Rajala,Technique Leader,1988-10-14,51188
298598,Bouchung,Vandervoorde,Staff,1988-10-14,74263
297497,Dulce,Frijda,Senior Engineer,1988-10-14,53595
257114,Gully,Weiland,Staff,1988-10-14,40000
439794,Eric,Koblick,Senior Engineer,1988-10-14,40000
35919,Doowon,Jervis,Senior Staff,1988-10-14,49614
413228,Toshimitsu,Luce,Senior Engineer,1988-10-14,46234
455566,Fayez,Swan,Senior Staff,1988-10-14,63177
434931,JiYoung,Rosti,Senior Staff,1988-10-13,55767
425520,Oguz,Gini,Staff,1988-10-13,40000
205081,Hirochika,Reinhard,Engineer,1988-10-13,48960
50739,Kiyomitsu,Guenter,Senior Engineer,1988-10-13,48998
90416,Sanjeeva,Hofting,Senior Engineer,1988-10-13,47697
237085,Sedat,Cesareni,Senior Engineer,1988-10-13,40000
256661,Moriyoshi,Talmor,Senior Engineer,1988-10-13,41450
104005,Ibibia,Molenkamp,Senior Engineer,1988-10-13,40000
438902,Ziyad,Scharstein,Engineer,1988-10-13,40000
418497,Shaowei,Goodrum,Engineer,1988-10-12,40000
65882,Tesuro,Cyre,Engineer,1988-10-12,42349
99231,Nahla,Wielonsky,Senior Engineer,1988-10-12,50698
20305,Gou,Birnbaum,Senior Staff,1988-10-11,106332
108935,Heather,Wilharm,Senior Engineer,1988-10-11,40000
47988,Mohan,Frezza,Senior Staff,1988-10-11,53008
69366,Georg,Schrift,Technique Leader,1988-10-11,52943
404749,Jaewoo,Reeken,Senior Engineer,1988-10-11,65660
27502,Prasadram,Noriega,Senior Staff,1988-10-10,46420
97508,Pantung,Garnier,Staff,1988-10-10,73102
88788,Aamer,Picel,Senior Staff,1988-10-10,40000
465322,Hitofumi,Maccarone,Engineer,1988-10-10,63722
106504,Tremaine,Panangaden,Technique Leader,1988-10-09,40000
69228,Urs,Shimshoni,Senior Engineer,1988-10-09,48344
258995,King,Salverda,Staff,1988-10-09,40000
243881,Collette,Giveon,Staff,1988-10-09,58536
255774,Taiji,Lagarias,Senior Engineer,1988-10-09,71428
496207,Prodip,Ermel,Senior Engineer,1988-10-09,52655
284360,Kwun,Sommen,Technique Leader,1988-10-08,49745
430005,Narain,Ranst,Technique Leader,1988-10-08,63661
42422,Marin,Tokunaga,Senior Staff,1988-10-08,51005
447764,Berna,Plotkin,Technique Leader,1988-10-07,75377
496898,Ortrud,Poehlman,Technique Leader,1988-10-07,47734
478737,Nadjib,Munos,Staff,1988-10-07,43908
496730,Kersti,Dulin,Engineer,1988-10-07,50418
400259,Przemyslawa,Sidou,Engineer,1988-10-07,53215
400838,Gadiel,Ghelli,Engineer,1988-10-07,56278
22381,Uma,Openshaw,Senior Staff,1988-10-07,77651
472367,Barton,Oxenboll,Engineer,1988-10-06,52193
204941,Tianruo,Peot,Engineer,1988-10-06,57779
85110,Volkmar,Maquelin,Senior Staff,1988-10-06,55395
450980,Luisa,Taneja,Technique Leader,1988-10-06,40000
223657,Kazuhide,Luca,Technique Leader,1988-10-06,59727
270296,Jasminko,Barvinok,Senior Staff,1988-10-06,66118
225628,Tze,Pokrovskii,Technique Leader,1988-10-06,64174
43489,Arve,Mullainathan,Staff,1988-10-05,78919
26598,Falguni,Birsak,Senior Staff,1988-10-05,40000
436016,Uma,Shokrollahi,Senior Engineer,1988-10-05,40000
252842,Leucio,Cangellaris,Senior Staff,1988-10-05,70629
109710,Miquel,Improta,Technique Leader,1988-10-05,48036
295528,Tonny,Ventosa,Senior Engineer,1988-10-05,40000
15920,Sanjit,Laurillard,Engineer,1988-10-04,48494
263270,Bedir,Sullins,Senior Engineer,1988-10-04,40000
283783,Lubomir,Iivonen,Senior Engineer,1988-10-04,40000
10575,Theirry,Yeung,Senior Engineer,1988-10-04,40523
31736,Kensei,Honiden,Engineer,1988-10-04,44578
478702,Adhemar,Brobst,Staff,1988-10-03,40000
213360,Debaprosad,Antonakopoulos,Senior Engineer,1988-10-03,64943
31196,Barry,Emmart,Senior Engineer,1988-10-03,40000
455090,Jaana,Azuma,Senior Staff,1988-10-03,45226
31915,Kazuhide,Speckmann,Senior Engineer,1988-10-03,64076
263582,Froduald,Ruther,Senior Engineer,1988-10-01,40000
489734,Miyeon,Staylopatis,Senior Staff,1988-10-01,68562
12149,Suebskul,Grandbois,Senior Staff,1988-10-01,109934
412183,Gou,Zyda,Technique Leader,1988-10-01,53637
271383,Nishit,Syang,Senior Engineer,1988-10-01,40000
218153,Zine,Legleitner,Senior Staff,1988-10-01,43779
204172,Xuejun,Valette,Senior Engineer,1988-09-30,40000
415659,Jouko,Gelosh,Senior Engineer,1988-09-30,43596
411505,Martijn,Ranft,Senior Engineer,1988-09-30,55268
476162,Lunjin,Danner,Assistant Engineer,1988-09-30,40000
24696,Ohad,Munoz,Senior Engineer,1988-09-30,40000
268938,Kerhong,Peltason,Technique Leader,1988-09-29,43949
294473,Fumiko,Cappelletti,Engineer,1988-09-29,52464
413928,Adas,Plump,Senior Engineer,1988-09-29,47165
478126,Subir,Toyoshima,Staff,1988-09-29,40000
408752,Kristinn,Teitelbaum,Senior Engineer,1988-09-29,61148
438804,Kinh,Pollock,Senior Engineer,1988-09-28,58972
41665,Juyoung,Denos,Senior Engineer,1988-09-28,46240
457417,Hongzue,Kirkerud,Senior Engineer,1988-09-28,45678
63343,Mark,Ananiadou,Senior Engineer,1988-09-28,40000
41956,Rajmohan,Thiria,Senior Staff,1988-09-28,40000
207549,Youssef,Mattern,Technique Leader,1988-09-28,40000
475304,Shushma,Rajaraman,Senior Staff,1988-09-28,48342
415315,Kiam,Cherinka,Engineer,1988-09-27,44725
290525,Masami,Ranka,Staff,1988-09-27,69646
471180,Gianluca,Mitchem,Senior Engineer,1988-09-27,45279
481296,Dmitri,Begiun,Senior Staff,1988-09-27,57853
223849,Subir,Delgrange,Staff,1988-09-27,59523
426682,Przemyslawa,Ozeri,Assistant Engineer,1988-09-26,40000
40373,Diederik,Mateescu,Senior Staff,1988-09-26,57274
483965,Xiaoqiu,Leuchs,Engineer,1988-09-26,77646
206648,Dhritiman,Lindqvist,Senior Engineer,1988-09-26,49157
407999,Kazuhiko,Pappas,Senior Staff,1988-09-26,40000
100108,Kwangho,Underwood,Staff,1988-09-26,78375
218653,Abdulla,Siochi,Senior Staff,1988-09-26,40000
11640,Valeri,Coorg,Senior Engineer,1988-09-26,52520
257914,Garnet,Liedekerke,Senior Engineer,1988-09-26,45712
402769,Gurbir,Krychniak,Senior Staff,1988-09-25,40000
14675,Teunis,Angel,Senior Staff,1988-09-25,40000
59520,Babette,Montresor,Technique Leader,1988-09-25,45782
250470,Nimmagadda,Barvinok,Senior Staff,1988-09-25,40000
230187,Uma,Figueira,Senior Staff,1988-09-25,54817
17500,Jinya,Bratsberg,Technique Leader,1988-09-25,44825
88255,Tesuro,Barbanera,Senior Staff,1988-09-24,65795
294172,Dulce,Dengi,Senior Staff,1988-09-24,40000
409603,Oksana,Hiroyama,Senior Staff,1988-09-24,40000
468194,Jinxi,Saoudi,Technique Leader,1988-09-23,40000
76232,Georg,Hedayat,Staff,1988-09-23,68763
10429,Martien,Improta,Senior Engineer,1988-09-23,40000
29856,Yuichiro,Pardalos,Senior Engineer,1988-09-23,40000
15113,Zhiguo,Giaccio,Staff,1988-09-23,62081
65919,Fabrizio,Peron,Engineer,1988-09-22,44382
411254,Lansing,Randi,Staff,1988-09-22,84825
31343,Heon,Denos,Senior Staff,1988-09-22,53011
238316,Kamran,Grospietsch,Senior Engineer,1988-09-22,43709
229122,Masasuke,Lichtner,Senior Staff,1988-09-22,40000
498090,Marc,Fujisawa,Senior Engineer,1988-09-21,40000
63588,Pintsang,Curless,Senior Staff,1988-09-20,87462
275622,Ennio,Emiris,Technique Leader,1988-09-20,53289
428937,Sudhanshu,Chappelet,Technique Leader,1988-09-20,40000
96724,Kyoichi,Litzler,Senior Engineer,1988-09-19,65437
24572,Hirochika,Setlzner,Senior Staff,1988-09-19,63273
498183,Sreekrishna,Daescu,Senior Engineer,1988-09-19,62745
250528,Abdulla,Barvinok,Senior Staff,1988-09-19,41455
298453,Takahiro,Encarnacion,Senior Staff,1988-09-18,41822
230320,Tomofumi,Chimia,Staff,1988-09-18,76304
97618,Oguz,Dayang,Senior Engineer,1988-09-18,41311
14710,Mahmut,Hainaut,Senior Staff,1988-09-18,40341
82211,Sugwoo,Melter,Senior Engineer,1988-09-18,59316
68915,Oddvar,Busillo,Staff,1988-09-18,69236
248087,Christoph,Engelmann,Senior Engineer,1988-09-17,40000
405480,Tetsushi,Karcich,Senior Engineer,1988-09-17,43783
467101,Toshimo,Lamba,Engineer,1988-09-17,54297
50814,Aamer,Daescu,Senior Engineer,1988-09-16,49220
53154,Chaosheng,Akazan,Senior Engineer,1988-09-16,40000
92140,Heping,Khasidashvili,Senior Engineer,1988-09-16,41628
425532,Pohua,Setia,Staff,1988-09-16,60068
34564,Shao,Suomi,Technique Leader,1988-09-15,62048
90672,Xiaoqiang,Vernadat,Senior Engineer,1988-09-15,57552
492798,Berhard,Kandlur,Staff,1988-09-15,66893
413846,Nitsan,Chiola,Technique Leader,1988-09-15,40000
437592,Yongdong,Demir,Engineer,1988-09-15,40000
103088,Nitsan,Bresenham,Engineer,1988-09-14,73413
76467,Amabile,Schwartzbauer,Senior Engineer,1988-09-14,53723
240407,Jaewoo,Gilg,Senior Staff,1988-09-14,43917
216223,Zhilian,Koshino,Staff,1988-09-14,47029
482846,Samphel,Quittner,Technique Leader,1988-09-13,50413
444299,Moie,Cyre,Senior Staff,1988-09-13,40000
486276,Huican,Keustermans,Staff,1988-09-13,56888
203631,Nakhoon,Schaaf,Staff,1988-09-13,107148
37486,Hugo,Kohling,Staff,1988-09-12,40000
241413,Pramod,Parveen,Engineer,1988-09-12,44339
85489,Adas,Zwicker,Senior Staff,1988-09-12,63977
283894,Chinhyun,Seuren,Senior Engineer,1988-09-12,40000
291828,Susanne,Kornyak,Senior Engineer,1988-09-11,40000
473805,Shunichi,Hoogerwoord,Senior Engineer,1988-09-11,68665
458356,Mari,Stenning,Senior Engineer,1988-09-11,41092
400136,Tsvetan,Billawala,Staff,1988-09-11,40000
262027,Georg,Schauser,Senior Engineer,1988-09-11,59202
73339,Leni,Kamble,Senior Engineer,1988-09-11,58140
436339,Berthier,Koblitz,Senior Engineer,1988-09-10,40000
42516,Larisa,Berstel,Engineer,1988-09-10,40000
417130,Turgut,Kushner,Senior Staff,1988-09-10,67620
83540,Rafail,Andreotta,Technique Leader,1988-09-10,44126
109193,Garnet,Scharstein,Senior Engineer,1988-09-10,66788
400619,Sverrir,Reutenauer,Senior Engineer,1988-09-10,57275
264846,Dinah,Reeken,Senior Engineer,1988-09-10,40000
492097,Georgy,Broder,Senior Engineer,1988-09-09,40000
54543,Jacqueline,Bridgland,Senior Engineer,1988-09-09,70578
50072,Vincent,Schnabel,Senior Staff,1988-09-09,69153
430022,Shahaf,Iivonen,Engineer,1988-09-09,41081
229819,Zhenbing,Delgrande,Technique Leader,1988-09-09,53781
38679,Zvonko,Bael,Technique Leader,1988-09-08,40000
235531,Shuji,Veevers,Staff,1988-09-08,40000
33402,Leni,Carrere,Senior Engineer,1988-09-08,46633
74447,Atilio,Hebert,Senior Staff,1988-09-08,40000
478861,Basem,Khasidashvili,Senior Staff,1988-09-07,53249
279704,Boutros,Kirkerud,Senior Engineer,1988-09-07,50895
480085,Kien,Krider,Senior Engineer,1988-09-07,50697
78488,Toshimori,Morton,Senior Engineer,1988-09-07,40000
419670,Otilia,Kuzuoka,Technique Leader,1988-09-06,49837
458984,Hairong,Plump,Engineer,1988-09-06,40000
241788,Val,Shimshoni,Technique Leader,1988-09-06,60123
207137,Flemming,Schurmann,Staff,1988-09-06,40198
274701,Yuping,Thummel,Engineer,1988-09-06,51727
256172,Arvin,Arlazarov,Senior Engineer,1988-09-05,54179
406428,Subir,Otillio,Technique Leader,1988-09-05,40000
55192,Weijing,Templeman,Senior Engineer,1988-09-05,40000
99456,Lech,Verspoor,Engineer,1988-09-05,53815
432901,Constantine,Mundy,Staff,1988-09-05,87175
79409,Kayoko,Pluym,Senior Engineer,1988-09-04,40000
